1;3;1;0
2;329;1;0
3;1;1;0
4;1;1;0
5;1;1;0
6;170;1;0
7;1;1;0
8;2;1;0
9;1;1;0
10;1;1;0
11;1;1;0
12;2;1;0
13;1;1;0
14;1;1;0
15;8;1;0
16;1;1;0
17;1;1;0
18;1;1;0
19;0;1;0
20;1;1;0
21;2;1;0
22;1;1;0
23;1;1;0
24;2;1;0
25;1;1;0
26;1;1;0
27;1;1;0
28;1;1;0
29;1;1;0
30;1;1;0
31;1;1;0
32;2;1;1
33;1;1;1
34;1;1;1
35;1;1;1
36;0;1;1
37;1;1;1
38;2;1;1
39;1;1;1
40;1;1;1
41;1;1;1
42;1;1;1
43;1;1;1
44;1;1;1
45;1;1;1
46;1;1;1
47;1;1;1
48;1;1;1
49;1;1;1
50;1;1;1
51;1;1;1
52;1;1;1
53;1;1;1
54;1;1;1
55;1;1;1
56;1;1;1
57;1;1;1
58;1;1;1
59;1;1;1
60;1;1;1
61;1;1;1
62;1;1;1
63;1;1;1
64;1;1;2
65;1;1;2
66;1;1;2
67;1;1;2
68;1;1;2
69;0;1;2
70;1;1;2
71;1;1;2
72;1;1;2
73;1;1;2
74;1;1;2
75;1;1;2
76;1;1;2
77;1;1;2
78;1;1;2
79;1;1;2
80;1;1;2
81;1;1;2
82;1;1;2
83;1;1;2
84;1;1;2
85;1;1;2
86;1;1;2
87;1;1;2
88;1;1;2
89;1;1;2
90;1;1;2
91;1;1;2
92;1;1;2
93;1;1;2
94;1;1;2
95;1;1;2
96;1;1;3
97;0;1;3
98;1;1;3
99;1;1;3
100;1;1;3
101;1;1;3
102;1;1;3
103;1;1;3
104;1;1;3
105;1;1;3
106;1;1;3
107;1;1;3
108;1;1;3
109;0;1;3
110;1;1;3
111;1;1;3
112;1;1;3
113;2;1;3
114;1;1;3
115;0;1;3
116;1;1;3
117;11;1;3
118;1;1;3
119;1;1;3
120;1;1;3
121;1;1;3
122;1;1;3
123;1;1;3
124;1;1;3
125;1;1;3
126;1;1;3
127;1;1;3
128;1;1;4
129;1;1;4
130;1;1;4
131;2;1;4
132;1;1;4
133;1;1;4
134;1;1;4
135;3;1;4
136;2;1;4
137;2;1;4
138;1;1;4
139;1;1;4
140;1;1;4
141;1;1;4
142;1;1;4
143;1;1;4
144;1;1;4
145;12;1;4
146;1;1;4
147;1;1;4
148;1;1;4
149;1;1;4
150;0;1;4
151;1;1;4
152;0;1;4
153;1;1;4
154;1;1;4
155;1;1;4
156;1;1;4
157;1;1;4
158;1;1;4
159;1;1;4
160;1;1;5
161;20;1;5
162;1;1;5
163;1;1;5
164;1;1;5
165;1;1;5
166;1;1;5
167;1;1;5
168;1;1;5
169;1;1;5
170;1;1;5
171;1;1;5
172;1;1;5
173;1;1;5
174;1;1;5
175;1;1;5
176;1;1;5
177;1;1;5
178;1;1;5
179;1;1;5
180;1;1;5
181;1;1;5
182;1;1;5
183;1;1;5
184;1;1;5
185;1;1;5
186;1;1;5
187;1;1;5
188;1;1;5
189;1;1;5
190;1;1;5
191;1;1;5
192;1;1;6
193;2;1;6
194;1;1;6
195;1;1;6
196;1;1;6
197;1;1;6
198;1;1;6
199;1;1;6
200;35;1;6
201;1;1;6
202;1;1;6
203;16;1;6
204;0;1;6
205;1;1;6
206;1;1;6
207;1;1;6
208;1;1;6
209;1;1;6
210;1;1;6
211;1;1;6
212;1;1;6
213;1;1;6
214;1;1;6
215;1;1;6
216;1;1;6
217;1;1;6
218;1;1;6
219;1;1;6
220;8;1;6
221;1;1;6
222;1;1;6
223;1;1;6
224;2;1;7
225;2;1;7
226;2;1;7
227;1;1;7
228;2;1;7
229;1;1;7
230;2;1;7
231;1;1;7
232;1;1;7
233;1;1;7
234;1;1;7
235;1;1;7
236;1;1;7
237;14;1;7
238;1;1;7
239;1;1;7
240;1;1;7
241;1;1;7
242;1;1;7
243;1;1;7
244;1;1;7
245;1;1;7
246;1;1;7
247;1;1;7
248;1;1;7
249;1;1;7
250;2;1;7
251;2;1;7
252;2;1;7
253;2;1;7
254;1;1;7
255;1;1;7
256;1;1;8
257;1;1;8
258;1;1;8
259;1;1;8
260;1;1;8
261;1;1;8
262;1;1;8
263;1;1;8
264;1;1;8
265;1;1;8
266;1;1;8
267;1;1;8
268;1;1;8
269;15;1;8
270;1;1;8
271;1;1;8
272;0;1;8
273;1;1;8
274;1;1;8
275;1;1;8
276;1;1;8
277;11;1;8
278;1;1;8
279;1;1;8
280;10;1;8
281;1;1;8
282;1;1;8
283;1;1;8
284;1;1;8
285;1;1;8
286;0;1;8
287;1;1;8
288;1;1;9
289;1;1;9
290;1;1;9
291;1;1;9
292;1;1;9
293;1;1;9
294;1;1;9
295;1;1;9
296;1;1;9
297;1;1;9
298;50;1;9
299;1;1;9
300;1;1;9
301;1;1;9
302;1;1;9
303;1;1;9
304;0;1;9
305;1;1;9
306;1;1;9
307;1;1;9
308;1;1;9
309;1;1;9
310;1;1;9
311;1;1;9
312;1;1;9
313;1;1;9
314;1;1;9
315;1;1;9
316;0;1;9
317;1;1;9
318;1;1;9
319;1;1;9
320;2;1;10
321;3;1;10
322;2;1;10
323;2;1;10
324;1;1;10
325;1;1;10
326;1;1;10
327;1;1;10
328;1;1;10
329;1;1;10
330;1;1;10
331;1;1;10
332;1;1;10
333;1;1;10
334;1;1;10
335;1;1;10
336;1;1;10
337;1;1;10
338;2;1;10
339;1;1;10
340;1;1;10
341;1;1;10
342;1;1;10
343;1;1;10
344;9;1;10
345;1;1;10
346;1;1;10
347;1;1;10
348;1;1;10
349;1;1;10
350;1;1;10
351;1;1;10
352;2;1;11
353;1;1;11
354;1;1;11
355;1;1;11
356;1;1;11
357;1;1;11
358;1;1;11
359;44;1;11
360;1;1;11
361;1;1;11
362;1;1;11
363;1;1;11
364;1;1;11
365;1;1;11
366;1;1;11
367;40;1;11
368;1;1;11
369;1;1;11
370;1;1;11
371;1;1;11
372;38;1;11
373;1;1;11
374;1;1;11
375;1;1;11
376;1;1;11
377;1;1;11
378;1;1;11
379;1;1;11
380;1;1;11
381;1;1;11
382;2;1;11
383;1;1;11
384;21;1;12
385;1;1;12
386;2;1;12
387;2;1;12
388;3;1;12
389;2;1;12
390;2;1;12
391;1;1;12
392;2;1;12
393;2;1;12
394;2;1;12
395;1;1;12
396;1;1;12
397;1;1;12
398;1;1;12
399;1;1;12
400;1;1;12
401;1;1;12
402;1;1;12
403;1;1;12
404;1;1;12
405;1;1;12
406;1;1;12
407;1;1;12
408;1;1;12
409;1;1;12
410;1;1;12
411;1;1;12
412;2;1;12
413;1;1;12
414;1;1;12
415;1;1;12
416;1;1;13
417;1;1;13
418;46;1;13
419;1;1;13
420;1;1;13
421;1;1;13
422;1;1;13
423;44;1;13
424;1;1;13
425;1;1;13
426;1;1;13
427;1;1;13
428;1;1;13
429;1;1;13
430;1;1;13
431;1;1;13
432;13;1;13
433;1;1;13
434;1;1;13
435;1;1;13
436;1;1;13
437;1;1;13
438;1;1;13
439;1;1;13
440;1;1;13
441;1;1;13
442;1;1;13
443;1;1;13
444;1;1;13
445;1;1;13
446;1;1;13
447;6;1;13
448;1;1;14
449;1;1;14
450;1;1;14
451;2;1;14
452;1;1;14
453;2;1;14
454;1;1;14
455;2;1;14
456;1;1;14
457;1;1;14
458;1;1;14
459;1;1;14
460;1;1;14
461;2;1;14
462;1;1;14
463;1;1;14
464;50;1;14
465;1;1;14
466;1;1;14
467;1;1;14
468;48;1;14
469;1;1;14
470;1;1;14
471;1;1;14
472;1;1;14
473;1;1;14
474;1;1;14
475;1;1;14
476;1;1;14
477;1;1;14
478;1;1;14
479;1;1;14
480;2;1;15
481;2;1;15
482;1;1;15
483;1;1;15
484;1;1;15
485;2;1;15
486;1;1;15
487;17;1;15
488;2;1;15
489;1;1;15
490;1;1;15
491;1;1;15
492;1;1;15
493;1;1;15
494;1;1;15
495;1;1;15
496;1;1;15
497;1;1;15
498;1;1;15
499;1;1;15
500;1;1;15
501;1;1;15
502;1;1;15
503;1;1;15
504;1;1;15
505;1;1;15
506;1;1;15
507;1;1;15
508;1;1;15
509;1;1;15
510;1;1;15
511;1;1;15
512;1;1;16
513;1;1;16
514;1;1;16
515;1;1;16
516;51;1;16
517;1;1;16
518;1;1;16
519;1;1;16
520;1;1;16
521;1;1;16
522;1;1;16
523;2;1;16
524;1;1;16
525;1;1;16
526;1;1;16
527;1;1;16
528;13;1;16
529;1;1;16
530;1;1;16
531;1;1;16
532;1;1;16
533;1;1;16
534;1;1;16
535;1;1;16
536;1;1;16
537;1;1;16
538;1;1;16
539;1;1;16
540;1;1;16
541;1;1;16
542;1;1;16
543;1;1;16
544;2;1;17
545;1;1;17
546;1;1;17
547;1;1;17
548;1;1;17
549;1;1;17
550;55;1;17
551;55;1;17
552;1;1;17
553;1;1;17
554;1;1;17
555;2;1;17
556;1;1;17
557;52;1;17
558;1;1;17
559;52;1;17
560;1;1;17
561;1;1;17
562;1;1;17
563;1;1;17
564;50;1;17
565;1;1;17
566;1;1;17
567;1;1;17
568;1;1;17
569;1;1;17
570;1;1;17
571;1;1;17
572;1;1;17
573;1;1;17
574;1;1;17
575;1;1;17
576;22;1;18
577;1;1;18
578;1;1;18
579;1;1;18
580;1;1;18
581;1;1;18
582;1;1;18
583;2;1;18
584;1;1;18
585;1;1;18
586;1;1;18
587;0;1;18
588;1;1;18
589;1;1;18
590;1;1;18
591;2;1;18
592;1;1;18
593;1;1;18
594;1;1;18
595;1;1;18
596;1;1;18
597;1;1;18
598;1;1;18
599;1;1;18
600;1;1;18
601;1;1;18
602;1;1;18
603;1;1;18
604;1;1;18
605;1;1;18
606;1;1;18
607;1;1;18
608;1;1;19
609;1;1;19
610;1;1;19
611;1;1;19
612;1;1;19
613;1;1;19
614;1;1;19
615;1;1;19
616;1;1;19
617;1;1;19
618;1;1;19
619;1;1;19
620;1;1;19
621;1;1;19
622;1;1;19
623;1;1;19
624;2;1;19
625;2;1;19
626;1;1;19
627;2;1;19
628;1;1;19
629;1;1;19
630;1;1;19
631;1;1;19
632;1;1;19
633;1;1;19
634;1;1;19
635;1;1;19
636;1;1;19
637;1;1;19
638;1;1;19
639;1;1;19
640;2;1;20
641;1;1;20
642;1;1;20
643;1;1;20
644;1;1;20
645;1;1;20
646;1;1;20
647;1;1;20
648;1;1;20
649;1;1;20
650;1;1;20
651;1;1;20
