0;184;3;21.3206521739;1.7692336803;4.2307663197;20.4667756885;22.1745286593;20.3206521739;0.853876485375
1;180;3;1.0;1.78003534887;4.21996465113;1.0;1.0;0.0;0.0
2;178;3;1.0;1.55157689387;4.44842310613;1.0;1.0;0.0;0.0
3;174;2;1.0;1.00234297465;2.99765702535;1.0;1.0;0.0;0.0
4;162;1;1.0;0.366839204789;1.63316079521;1.0;1.0;0.0;0.0
5;144;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
6;130;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
7;120;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
8;110;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
9;101;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
10;94;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
11;84;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
12;74;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
13;66;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
14;56;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
15;49;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
16;43;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
17;35;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
18;28;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
19;22;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
20;20;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
21;16;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
22;13;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
23;10;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
24;10;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
25;9;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
26;8;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
27;8;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
28;7;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
29;6;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
30;6;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
31;6;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0
