0;163;6.0;2.67675159236;3.72049439795;8.27950560205;2.30391080279;3.04959238192
1;165;6.5;1.0;4.57381046735;8.42618953265;1.0;1.0
2;164;6.0;1.0;4.09177740401;7.90822259599;1.0;1.0
3;161;7.0;1.0;5.06910404359;8.93089595641;1.0;1.0
4;159;7.5;1.0;5.42488526992;9.57511473008;1.0;1.0
5;159;7.5;1.0;5.22267125802;9.777328742;1.0;1.0
6;159;7.5;1.0;5.22604657709;9.77395342291;1.0;1.0
7;158;7.5;1.0;5.24016807269;9.7598319273;1.0;1.0
8;157;7.5;1.0;5.21685571556;9.78314428446;1.0;1.0
9;154;8.0;1.0;5.6472817038;10.3527182962;1.0;1.0
10;154;8.0;1.0;5.67080849191;10.3291915081;1.0;1.0
11;152;7.5;1.0;5.1805826493;9.8194173507;1.0;1.0
12;152;7.5;1.0;5.20781286194;9.79218713805;1.0;1.0
13;150;7.5;1.0;5.32838667861;9.67161332138;1.0;1.0
14;150;7.0;1.0;4.82367097114;9.17632902888;1.0;1.0
15;149;7.0;1.0;4.76432136261;9.23567863739;1.0;1.0
16;149;7.0;1.0;4.72146673379;9.27853326621;1.0;1.0
17;148;8.5;1.0;5.18589237036;11.8141076296;1.0;1.0
18;147;8.5;1.0;5.16342036762;11.8365796324;1.0;1.0
19;145;7.5;1.0;5.146906763;9.853093237;1.0;1.0
20;144;8.0;1.0;5.49268951957;10.5073104804;1.0;1.0
21;144;8.0;1.0;5.41824023863;10.5817597614;1.0;1.0
22;143;7.0;1.0;4.44226402778;9.55773597221;1.0;1.0
23;141;7.5;1.0;4.81341952729;10.1865804727;1.0;1.0
24;140;7.5;1.0;4.87038496841;10.1296150316;1.0;1.0
25;139;7.0;1.0;4.42194990638;9.57805009361;1.0;1.0
26;138;7.0;1.0;4.49737815559;9.50262184443;1.0;1.0
27;138;6.5;1.0;4.02806157582;8.97193842419;1.0;1.0
28;137;6.5;1.0;4.03140775572;8.96859224428;1.0;1.0
29;135;6.5;1.0;4.02862390573;8.97137609427;1.0;1.0
30;135;6.5;1.0;4.04823967697;8.95176032303;1.0;1.0
31;133;6.5;1.0;4.0571299356;8.9428700644;1.0;1.0
