33367;5
33368;4
33369;4
33370;1
33371;1
33372;1
33373;1
33374;1
33375;11
33376;0
33377;1
33378;448
33379;408
33380;368
33381;328
33382;288
33383;248
33384;208
33385;168
33386;166
33387;128
33388;128
33389;88
33390;88
33391;48
33392;48
33393;47
33394;8
33395;8
33396;7
33397;7
33398;6
33399;1
33400;0
33401;1
33402;1
33403;1
33404;1
33405;1
33406;1
33407;1
33408;117
33409;87
33410;87
33411;86
33412;86
33413;85
33414;85
33415;85
33416;84
33417;84
33418;83
33419;83
33420;47
33421;48
33422;47
33423;46
33424;46
33425;45
33426;45
33427;44
33428;44
33429;8
33430;8
33431;2
33432;1
33433;1
33434;2
33435;0
33436;1
33437;1
33438;1
33439;1
33440;0
33441;2
33442;0
33443;2
33444;1
33445;1
33446;1
33447;1
33448;1
33449;2
33450;2
33451;1
33452;1
33453;1
33454;1
33455;1
33456;1
33457;1
33458;1
33459;1
33460;1
33461;1
33462;1
33463;1
33464;1
33465;1
33466;157
33467;157
33468;154
33469;154
33470;126
33471;126
33472;125
33473;125
33474;125
33475;125
33476;125
33477;124
33478;87
33479;87
33480;86
33481;86
33482;85
33483;85
33484;85
33485;84
33486;47
33487;47
33488;46
33489;46
33490;46
33491;45
33492;45
33493;43
33494;7
33495;1
33496;2
33497;1
33498;1
33499;2
33500;153
33501;153
33502;125
33503;125
33504;124
33505;124
33506;123
33507;123
33508;122
33509;121
33510;87
33511;87
33512;86
33513;86
33514;85
33515;85
33516;85
33517;84
33518;47
33519;47
33520;46
33521;46
33522;46
33523;45
33524;45
33525;44
33526;7
33527;2
33528;1
33529;1
33530;2
33531;1
33532;1
33533;1
33534;1
33535;1
33536;0
33537;1
33538;1
33539;1
33540;1
33541;1
33542;1
33543;1
33544;1
33545;1
33546;1
33547;1
33548;82
33549;77
33550;46
33551;46
33552;45
33553;45
33554;44
33555;44
33556;44
33557;9
33558;6
33559;3
33560;1
33561;2
33562;1
33563;0
33564;1
33565;1
33566;1
33567;1
33568;1
33569;1
33570;1
33571;1
33572;2
33573;1
33574;1
33575;1
33576;0
33577;1
33578;1
33579;1
33580;1
33581;1
33582;1
33583;1
33584;1
33585;1
33586;1
33587;1
33588;1
33589;1
33590;1
33591;1
33592;1
33593;1
33594;1
33595;0
33596;1
33597;0
33598;1
33599;1
33600;0
33601;1
33602;0
33603;1
33604;1
33605;1
33606;1
33607;1
33608;1
33609;0
33610;1
33611;1
33612;1
33613;1
33614;1
33615;1
33616;0
33617;1
33618;1
33619;0
33620;2
33621;0
33622;1
33623;1
33624;1
33625;1
33626;1
33627;1
33628;1
33629;1
33630;1
33631;201
33632;201
33633;200
33634;199
33635;140
33636;139
33637;138
33638;138
33639;137
33640;137
33641;137
33642;136
33643;136
33644;72
33645;71
33646;71
33647;70
33648;70
33649;69
33650;69
33651;69
33652;68
33653;68
33654;6
33655;2
33656;1
33657;1
33658;1
33659;195
33660;194
33661;193
33662;193
33663;192
33664;140
33665;140
33666;139
33667;139
33668;138
33669;138
33670;137
33671;137
33672;136
33673;136
33674;74
33675;73
33676;73
33677;72
33678;72
33679;71
33680;71
33681;70
33682;70
33683;70
33684;7
33685;6
33686;6
33687;2
33688;0
33689;1
33690;194
33691;195
33692;195
33693;194
33694;140
33695;140
33696;139
33697;139
33698;138
33699;138
33700;138
33701;137
33702;137
33703;137
33704;75
33705;75
33706;74
33707;74
33708;73
33709;73
33710;73
33711;72
33712;72
33713;71
33714;71
33715;9
33716;8
33717;8
33718;7
33719;2
33720;1
33721;1
33722;1
33723;1
33724;1
33725;1
33726;1
33727;1
33728;0
33729;1
33730;1
33731;1
33732;1
33733;1
33734;1
33735;1
33736;1
33737;1
33738;0
33739;1
33740;2
33741;2
33742;1
33743;1
33744;2
33745;1
33746;1
33747;1
33748;1
33749;0
33750;1
33751;1
33752;1
33753;1
33754;1
33755;75
33756;74
33757;74
33758;73
33759;25
33760;24
33761;24
33762;24
33763;23
33764;23
33765;22
33766;22
33767;21
33768;21
33769;20
33770;20
33771;19
33772;20
33773;20
33774;19
33775;19
33776;18
33777;18
33778;17
33779;17
33780;16
33781;16
33782;16
33783;2
33784;1
33785;1
33786;2
33787;1
33788;11
33789;1
33790;1
33791;1
33792;1
33793;1
33794;1
33795;1
33796;72
33797;71
33798;70
33799;70
33800;69
33801;69
33802;68
33803;68
33804;68
33805;67
33806;67
33807;66
33808;66
33809;65
33810;8
33811;7
33812;6
33813;7
33814;7
33815;1
33816;1
33817;1
33818;1
33819;1
33820;129
33821;128
33822;127
33823;128
33824;78
33825;78
33826;77
33827;77
33828;76
33829;76
33830;75
33831;75
33832;75
33833;74
33834;74
33835;73
33836;73
33837;72
33838;10
33839;10
33840;9
33841;9
33842;8
33843;8
33844;7
33845;7
33846;7
33847;193
33848;189
33849;189
33850;189
33851;140
33852;140
33853;139
33854;139
33855;138
33856;138
33857;138
33858;137
33859;137
33860;136
33861;136
33862;136
33863;135
33864;74
33865;73
33866;73
33867;73
33868;72
33869;72
33870;71
33871;71
33872;70
33873;70
33874;70
33875;69
33876;69
33877;8
33878;7
33879;2
33880;1
33881;1
33882;1
33883;0
33884;1
33885;1
33886;1
33887;1
33888;125
33889;124
33890;77
33891;77
33892;76
33893;76
33894;75
33895;75
33896;74
33897;74
33898;74
33899;73
33900;73
33901;72
33902;72
33903;9
33904;9
33905;8
33906;8
33907;7
33908;7
33909;7
33910;6
33911;1
33912;1
33913;1
33914;1
33915;1
33916;1
33917;1
33918;1
33919;1
33920;1
33921;1
33922;2
33923;2
33924;0
33925;1
33926;1
33927;1
33928;1
33929;1
33930;1
33931;0
33932;1
33933;70
33934;70
33935;69
33936;68
33937;67
33938;67
33939;66
33940;66
33941;66
33942;6
33943;1
33944;1
33945;1
33946;1
33947;1
33948;1
33949;1
33950;1
33951;2
33952;1
33953;1
33954;1
33955;1
33956;0
33957;1
33958;1
33959;1
33960;1
33961;1
33962;71
33963;70
33964;69
33965;69
33966;68
33967;68
33968;8
33969;8
33970;7
33971;7
33972;6
33973;6
33974;6
33975;2
33976;1
33977;1
33978;1
33979;1
33980;1
33981;1
33982;1
33983;1
33984;0
33985;1
33986;1
33987;1
33988;1
33989;1
33990;2
33991;1
33992;1
33993;2
33994;1
33995;1
33996;1
33997;1
33998;10
33999;10
34000;9
34001;8
34002;8
34003;7
34004;7
34005;6
34006;6
34007;1
34008;1
34009;0
34010;1
34011;1
34012;1
34013;1
34014;2
34015;0
34016;1
34017;1
34018;1
34019;1
34020;1
34021;1
34022;1
34023;1
34024;1
34025;1
34026;1
34027;1
34028;1
34029;1
34030;1
34031;1
34032;0
34033;1
34034;1
34035;1
34036;1
34037;1
34038;1
34039;1
34040;1
34041;1
34042;1
34043;1
34044;1
34045;1
34046;1
34047;1
34048;1
34049;1
34050;1
34051;1
34052;1
34053;1
34054;1
34055;1
34056;1
34057;1
34058;1
34059;1
34060;1
34061;1
34062;1
34063;10
34064;9
34065;9
34066;8
34067;8
34068;7
34069;7
34070;6
34071;2
34072;1
34073;1
34074;1
34075;1
34076;1
34077;1
34078;0
34079;1
34080;1
34081;1
34082;1
34083;1
34084;1
34085;1
34086;1
34087;1
34088;1
34089;1
34090;1
34091;1
34092;1
34093;1
34094;2
34095;1
34096;1
34097;1
34098;1
34099;1
34100;1
34101;1
34102;1
34103;1
34104;1
34105;1
34106;1
34107;2
34108;1
34109;1
34110;1
34111;1
34112;0
34113;1
34114;1
34115;1
34116;1
34117;1
34118;1
34119;70
34120;70
34121;69
34122;69
34123;68
34124;11
34125;10
34126;10
34127;9
34128;9
34129;8
34130;8
34131;8
34132;7
34133;7
34134;6
34135;2
34136;1
34137;1
34138;1
34139;1
34140;1
34141;1
34142;1
34143;2
34144;1
34145;1
34146;1
34147;134
34148;133
34149;132
34150;77
34151;76
34152;76
34153;75
34154;75
34155;74
34156;74
34157;74
34158;73
34159;73
34160;72
34161;72
34162;71
34163;8
34164;8
34165;7
34166;7
34167;1
34168;1
34169;1
34170;127
34171;127
34172;126
34173;125
34174;125
34175;125
34176;77
34177;76
34178;76
34179;75
34180;75
34181;75
34182;74
34183;74
34184;73
34185;73
34186;72
34187;72
34188;71
34189;11
34190;10
34191;10
34192;9
34193;9
34194;8
34195;8
34196;7
34197;7
34198;6
34199;2
34200;1
34201;1
34202;1
34203;1
34204;1
34205;1
34206;1
34207;1
34208;1
34209;1
34210;1
34211;1
34212;1
34213;1
34214;131
34215;131
34216;75
34217;74
34218;74
34219;73
34220;73
34221;72
34222;72
34223;71
34224;71
34225;70
34226;70
34227;69
34228;69
34229;7
34230;6
34231;1
34232;1
34233;1
34234;1
34235;1
34236;1
34237;1
34238;1
34239;1
34240;1
34241;1
34242;1
34243;1
34244;1
34245;1
34246;1
34247;1
34248;1
34249;70
34250;69
34251;69
34252;68
34253;68
34254;67
34255;10
34256;9
34257;9
34258;8
34259;8
34260;7
34261;7
34262;6
34263;1
34264;1
34265;193
34266;193
34267;193
34268;141
34269;140
34270;140
34271;140
34272;139
34273;139
34274;138
34275;138
34276;137
34277;137
34278;136
34279;136
34280;135
34281;75
34282;74
34283;74
34284;73
34285;73
34286;72
34287;72
34288;72
34289;71
34290;71
34291;70
34292;70
34293;70
34294;7
34295;2
34296;1
34297;1
34298;1
34299;1
34300;1
34301;1
34302;1
34303;1
34304;1
34305;0
34306;1
34307;1
34308;1
34309;1
34310;1
34311;1
34312;2
34313;1
34314;1
34315;1
34316;1
34317;1
34318;1
34319;1
34320;1
34321;1
34322;1
34323;1
34324;1
34325;1
34326;0
34327;1
34328;1
34329;1
34330;130
34331;130
34332;129
34333;79
34334;78
34335;78
34336;78
34337;77
34338;77
34339;76
34340;76
34341;75
34342;75
34343;75
34344;74
34345;74
34346;13
34347;12
34348;12
34349;11
34350;11
34351;10
34352;10
34353;9
34354;9
34355;9
34356;8
34357;8
34358;7
34359;1
34360;0
34361;1
34362;1
34363;1
34364;1
34365;1
34366;0
34367;1
34368;1
34369;1
34370;1
34371;1
34372;1
34373;1
34374;1
34375;1
34376;1
34377;1
34378;1
34379;1
34380;1
34381;1
34382;1
34383;0
34384;1
34385;1
34386;1
34387;1
34388;1
34389;1
34390;1
34391;1
34392;1
34393;1
34394;1
34395;1
34396;1
34397;1
34398;2
34399;1
34400;1
34401;1
34402;75
34403;75
34404;74
34405;73
34406;73
34407;72
34408;72
34409;71
34410;71
34411;11
34412;11
34413;10
34414;10
34415;9
34416;9
34417;9
34418;8
34419;8
34420;7
34421;7
34422;6
34423;2
34424;1
34425;1
34426;1
34427;1
34428;1
34429;1
34430;2
34431;1
34432;1
34433;1
34434;1
34435;0
34436;2
34437;1
34438;1
34439;73
34440;73
34441;73
34442;72
34443;71
34444;71
34445;70
34446;70
34447;69
34448;69
34449;68
34450;8
34451;8
34452;7
34453;7
34454;6
34455;1
34456;1
34457;1
34458;1
34459;1
34460;1
34461;1
34462;1
34463;1
34464;1
34465;1
34466;1
34467;2
34468;1
34469;72
34470;72
34471;71
34472;70
34473;71
34474;70
34475;70
34476;11
34477;11
34478;10
34479;10
34480;9
34481;9
34482;8
34483;8
34484;7
34485;7
34486;6
34487;1
34488;1
34489;1
34490;1
34491;1
34492;1
34493;1
34494;1
34495;1
34496;1
34497;1
34498;1
34499;1
34500;1
34501;1
34502;74
34503;74
34504;74
34505;73
34506;73
34507;72
34508;72
34509;72
34510;71
34511;71
34512;70
34513;70
34514;69
34515;8
34516;8
34517;7
34518;7
34519;1
34520;1
34521;2
34522;1
34523;1
34524;2
34525;1
34526;1
34527;0
34528;1
34529;1
34530;1
34531;1
34532;0
34533;1
34534;0
34535;1
34536;1
34537;1
34538;1
34539;1
34540;2
34541;1
34542;10
34543;9
34544;9
34545;8
34546;8
34547;7
34548;7
34549;6
34550;6
34551;136
34552;136
34553;136
34554;76
34555;75
34556;75
34557;74
34558;74
34559;73
34560;73
34561;72
34562;72
34563;71
34564;71
34565;71
34566;70
34567;14
34568;13
34569;13
34570;12
34571;12
34572;11
34573;11
34574;10
34575;10
34576;9
34577;9
34578;9
34579;8
34580;8
34581;7
34582;7
34583;2
34584;1
34585;1
34586;1
34587;1
34588;1
34589;1
34590;2
34591;1
34592;1
34593;2
34594;1
34595;1
34596;1
34597;1
34598;1
34599;1
34600;0
34601;1
34602;1
34603;1
34604;1
34605;2
34606;1
34607;1
34608;1
34609;1
34610;1
34611;8
34612;7
34613;6
34614;6
34615;1
34616;1
34617;1
34618;1
34619;1
34620;1
34621;1
34622;1
34623;1
34624;1
34625;1
34626;1
34627;56
34628;56
34629;14
34630;14
34631;13
34632;13
34633;12
34634;12
34635;11
34636;11
34637;10
34638;10
34639;10
34640;9
34641;9
34642;8
34643;8
34644;7
34645;7
34646;6
34647;1
34648;1
34649;1
34650;2
34651;1
34652;1
34653;1
34654;1
34655;1
34656;1
34657;1
34658;1
34659;1
34660;1
34661;1
34662;1
34663;72
34664;72
34665;71
34666;71
34667;70
34668;70
34669;69
34670;69
34671;69
34672;68
34673;68
34674;68
34675;67
34676;67
34677;66
34678;7
34679;1
34680;1
34681;1
34682;1
34683;1
34684;1
34685;124
34686;124
34687;124
34688;123
34689;123
34690;122
34691;122
34692;122
34693;74
34694;73
34695;73
34696;72
34697;72
34698;71
34699;71
34700;70
34701;70
34702;70
34703;69
34704;69
34705;68
34706;68
34707;67
34708;7
34709;7
34710;6
34711;2
34712;1
34713;1
34714;1
34715;0
34716;1
34717;1
34718;1
34719;1
34720;1
34721;1
34722;1
34723;1
34724;1
34725;1
34726;1
34727;1
34728;1
34729;1
34730;1
34731;1
34732;1
34733;1
34734;1
34735;1
34736;1
34737;1
34738;1
34739;1
34740;1
34741;1
34742;1
34743;1
34744;1
34745;1
34746;1
34747;1
34748;1
34749;1
34750;2
34751;1
34752;1
34753;0
34754;1
34755;1
34756;1
34757;1
34758;1
34759;0
34760;1
34761;1
34762;1
34763;1
34764;1
34765;1
34766;1
34767;0
34768;1
34769;1
34770;1
34771;1
34772;1
34773;7
34774;6
34775;1
34776;0
34777;1
34778;1
34779;1
34780;1
34781;80
34782;80
34783;80
34784;79
34785;79
34786;78
34787;78
34788;77
34789;77
34790;76
34791;76
34792;76
34793;75
34794;75
34795;14
34796;13
34797;13
34798;12
34799;12
34800;12
34801;11
34802;11
34803;10
34804;10
34805;9
34806;9
34807;2
34808;1
34809;1
34810;1
34811;1
34812;1
34813;1
34814;1
34815;1
34816;1
34817;1
34818;1
34819;130
34820;130
34821;129
34822;128
34823;73
34824;72
34825;72
34826;71
34827;71
34828;70
34829;70
34830;70
34831;69
34832;69
34833;68
34834;68
34835;67
34836;67
34837;7
34838;6
34839;134
34840;132
34841;131
34842;131
34843;131
34844;130
34845;129
34846;129
34847;128
34848;128
34849;128
34850;127
34851;76
34852;75
34853;75
34854;74
34855;74
34856;73
34857;73
34858;73
34859;72
34860;72
34861;71
34862;71
34863;71
34864;70
34865;10
34866;9
34867;9
34868;8
34869;8
34870;8
34871;2
34872;1
34873;1
34874;1
34875;1
34876;1
34877;1
34878;1
34879;1
34880;1
34881;1
34882;1
34883;0
34884;0
34885;2
34886;1
34887;0
34888;1
34889;1
34890;1
34891;1
34892;1
34893;1
34894;1
34895;1
34896;1
34897;1
34898;1
34899;1
34900;0
34901;1
34902;1
34903;1
34904;1
34905;129
34906;129
34907;79
34908;78
34909;78
34910;77
34911;77
34912;76
34913;76
34914;75
34915;75
34916;74
34917;74
34918;74
34919;73
34920;73
34921;12
34922;11
34923;11
34924;11
34925;10
34926;10
34927;10
34928;9
34929;9
34930;8
34931;8
34932;7
34933;7
34934;7
34935;139
34936;139
34937;139
34938;138
34939;138
34940;137
34941;137
34942;137
34943;136
34944;136
34945;135
34946;135
34947;134
34948;134
34949;73
34950;72
34951;72
34952;71
34953;71
34954;71
34955;70
34956;70
34957;69
34958;69
34959;68
34960;68
34961;67
34962;67
34963;8
34964;7
34965;7
34966;6
34967;2
34968;2
34969;1
34970;1
34971;1
34972;1
34973;0
34974;1
34975;1
34976;1
34977;2
34978;1
34979;1
34980;1
34981;1
34982;1
34983;70
34984;70
34985;69
34986;69
34987;68
34988;68
34989;67
34990;67
34991;9
34992;9
34993;8
34994;8
34995;7
34996;8
34997;7
34998;7
34999;1
35000;1
35001;1
35002;1
35003;1
35004;1
35005;1
35006;1
35007;1
35008;2
35009;1
35010;1
35011;1
35012;1
35013;1
35014;1
35015;1
35016;1
35017;1
35018;1
35019;1
35020;1
35021;1
35022;1
35023;1
35024;1
35025;1
35026;1
35027;0
35028;1
35029;1
35030;1
35031;1
35032;2
35033;1
35034;1
35035;1
35036;1
35037;1
35038;1
35039;1
35040;1
35041;1
35042;1
35043;1
35044;1
35045;129
35046;129
35047;72
35048;72
35049;71
35050;71
35051;71
35052;70
35053;71
35054;70
35055;70
35056;69
35057;69
35058;68
35059;68
35060;68
35061;7
35062;6
35063;1
35064;1
35065;0
35066;1
35067;1
35068;1
35069;1
35070;1
35071;1
35072;1
35073;1
35074;1
35075;1
35076;1
35077;1
35078;1
35079;1
35080;1
35081;1
35082;70
35083;70
35084;69
35085;69
35086;68
35087;68
35088;67
35089;8
35090;8
35091;8
35092;7
35093;7
35094;7
35095;1
35096;1
35097;1
35098;1
35099;1
35100;1
35101;1
35102;0
35103;1
35104;76
35105;76
35106;75
35107;74
35108;74
35109;73
35110;73
35111;72
35112;72
35113;71
35114;71
35115;71
35116;70
35117;10
35118;10
35119;9
35120;9
35121;8
35122;8
35123;8
35124;7
35125;7
35126;6
35127;1
35128;1
35129;1
35130;1
35131;1
35132;78
35133;78
35134;78
35135;77
35136;76
35137;76
35138;75
35139;75
35140;75
35141;75
