51666;5
51667;6
51668;6
51669;1
51670;1
51671;2
51672;1
51673;2
51674;2
51675;127
51676;127
51677;126
51678;89
51679;88
51680;88
51681;88
51682;87
51683;85
51684;49
51685;48
51686;48
51687;48
51688;47
51689;47
51690;46
51691;44
51692;9
51693;8
51694;8
51695;7
51696;7
51697;6
51698;2
51699;1
51700;1
51701;0
51702;1
51703;2
51704;42
51705;43
51706;38
51707;19
51708;18
51709;18
51710;17
51711;17
51712;16
51713;16
51714;15
51715;15
51716;14
51717;14
51718;13
51719;12
51720;12
51721;11
51722;11
51723;10
51724;10
51725;9
51726;9
51727;8
51728;8
51729;7
51730;2
51731;2
51732;2
51733;1
51734;1
51735;1
51736;2
51737;1
51738;2
51739;1
51740;1
51741;1
51742;1
51743;1
51744;1
51745;1
51746;1
51747;1
51748;1
51749;1
51750;2
51751;1
51752;1
51753;0
51754;1
51755;1
51756;1
51757;14
51758;14
51759;13
51760;8
51761;8
51762;1
51763;21
51764;20
51765;19
51766;19
51767;18
51768;18
51769;17
51770;17
51771;16
51772;16
51773;16
51774;15
51775;15
51776;14
51777;14
51778;14
51779;13
51780;13
51781;12
51782;12
51783;11
51784;11
51785;10
51786;10
51787;9
51788;9
51789;9
51790;8
51791;8
51792;7
51793;7
51794;2
51795;1
51796;1
51797;1
51798;1
51799;1
51800;1
51801;1
51802;1
51803;1
51804;2
51805;1
51806;1
51807;1
51808;1
51809;1
51810;1
51811;13
51812;12
51813;11
51814;11
51815;11
51816;10
51817;10
51818;9
51819;9
51820;8
51821;8
51822;7
51823;7
51824;7
51825;6
51826;1
51827;1
51828;1
51829;20
51830;20
51831;19
51832;18
51833;18
51834;17
51835;17
51836;17
51837;16
51838;16
51839;15
51840;15
51841;14
51842;14
51843;14
51844;14
51845;13
51846;13
51847;12
51848;12
51849;12
51850;11
51851;10
51852;10
51853;9
51854;9
51855;8
51856;8
51857;7
51858;1
51859;1
51860;2
51861;1
51862;2
51863;1
51864;1
51865;1
51866;1
51867;1
51868;1
51869;1
51870;1
51871;1
51872;1
51873;2
51874;1
51875;1
51876;2
51877;1
51878;1
51879;1
51880;1
51881;1
51882;1
51883;1
51884;1
51885;1
51886;1
51887;1
51888;1
51889;1
51890;1
51891;1
51892;1
51893;1
51894;1
51895;1
51896;1
51897;2
51898;1
51899;1
51900;1
51901;1
51902;1
51903;1
51904;1
51905;1
51906;1
51907;1
51908;2
51909;2
51910;1
51911;1
51912;1
51913;1
51914;1
51915;1
51916;1
51917;1
51918;1
51919;2
51920;1
51921;1
51922;2
51923;5
51924;5
51925;4
51926;3
51927;3
51928;2
51929;2
51930;1
51931;2
51932;1
51933;1
51934;1
51935;2
51936;1
51937;1
51938;1
51939;1
51940;1
51941;1
51942;1
51943;1
51944;1
51945;1
51946;2
51947;1
51948;2
51949;1
51950;1
51951;1
51952;1
51953;1
51954;1
51955;1
51956;1
51957;1
51958;55
51959;55
51960;54
51961;53
51962;53
51963;52
51964;51
51965;51
51966;50
51967;50
51968;49
51969;49
51970;48
51971;48
51972;48
51973;47
51974;47
51975;46
51976;46
51977;45
51978;45
51979;44
51980;44
51981;43
51982;43
51983;23
51984;23
51985;22
51986;16
51987;15
51988;20
51989;20
51990;19
51991;19
51992;19
51993;18
51994;18
51995;17
51996;17
51997;16
51998;16
51999;16
52000;15
52001;15
52002;14
52003;14
52004;13
52005;13
52006;12
52007;12
52008;11
52009;11
52010;10
52011;10
52012;9
52013;9
52014;8
52015;8
52016;7
52017;7
52018;2
52019;1
52020;1
52021;1
52022;2
52023;1
52024;2
52025;1
52026;1
52027;1
52028;2
52029;18
52030;29
52031;29
52032;28
52033;28
52034;27
52035;26
52036;26
52037;25
52038;26
52039;25
52040;25
52041;24
52042;24
52043;23
52044;23
52045;22
52046;22
52047;21
52048;21
52049;20
52050;14
52051;9
52052;9
52053;8
52054;9
52055;8
52056;7
52057;7
52058;6
52059;6
52060;5
52061;5
52062;4
52063;4
52064;4
52065;3
52066;1
52067;1
52068;2
52069;1
52070;1
52071;1
52072;9
52073;9
52074;8
52075;8
52076;7
52077;7
52078;6
52079;6
52080;5
52081;5
52082;1
52083;2
52084;1
52085;1
52086;1
52087;2
52088;9
52089;9
52090;8
52091;8
52092;7
52093;6
52094;7
52095;6
52096;6
52097;5
52098;5
52099;4
52100;31
52101;32
52102;32
52103;31
52104;31
52105;30
52106;30
52107;8
52108;8
52109;7
52110;7
52111;7
52112;6
52113;6
52114;2
52115;1
52116;1
52117;1
52118;1
52119;1
52120;1
52121;1
52122;1
52123;1
52124;1
52125;2
52126;1
52127;1
52128;1
52129;1
52130;1
52131;1
52132;1
52133;1
52134;1
52135;12
52136;15
52137;23
52138;24
52139;23
52140;22
52141;22
52142;22
52143;22
52144;24
52145;24
52146;19
52147;19
