0;11;1;17.2727272727;1.0;1.0;-8.25016606512;42.7956206106;16.2727272727;25.5228933378
1;53;6;1.54716981132;0.414673410336;11.5853265897;0.655607364154;2.43873225849;0.547169811321;0.891562447167
2;45;3;4.6;-1.73602581872;7.73602581872;0.423889749457;8.77611025054;3.6;4.17611025054
3;42;12;1.04761904762;3.15596198938;20.8440380106;0.970223871881;1.12501422336;0.047619047619;0.077395175738
4;40;19;3.425;7.65963677279;30.3403632272;-0.513945329525;7.36394532952;2.425;3.93894532952
5;37;23;1.0;9.9628367992;36.0371632008;1.0;1.0;0.0;0.0
6;32;39;11.21875;22.4245331655;55.5754668345;-0.290679881429;22.7281798814;10.21875;11.5094298814
7;23;45;1.0;25.2987790325;64.7012209675;1.0;1.0;0.0;0.0
8;20;54;12.8;35.6820552463;72.3179447537;-1.36783407759;26.9678340776;11.8;14.1678340776
9;26;49;1.0;32.4837009116;65.5162990884;1.0;1.0;0.0;0.0
10;26;55;1.0;39.0413476868;70.9586523132;1.0;1.0;0.0;0.0
11;23;53;1.0;36.2593289444;69.7406710556;1.0;1.0;0.0;0.0
12;24;59;5.16666666667;44.1114625327;73.8885374673;-1.54318559193;11.8765189253;4.16666666667;6.7098522586
13;19;54;1.0;40.0979442546;67.9020557454;1.0;1.0;0.0;0.0
14;21;57;9.47619047619;46.2189881427;67.7810118573;-3.58017822865;22.532559181;8.47619047619;13.0563687048
15;24;59;1.0;49.3494891111;68.6505108889;1.0;1.0;0.0;0.0
16;23;64;1.0;56.02925594;71.97074406;1.0;1.0;0.0;0.0
17;25;60;7.96;51.8145752096;68.1854247904;-3.25787918523;19.1778791852;6.96;11.2178791852
18;24;60;1.0;51.775;68.225;1.0;1.0;0.0;0.0
19;22;58;4.63636363636;49.1344641371;66.8655358629;-1.20792309968;10.4806503724;3.63636363636;5.84428673604
20;20;57;1.0;47.7381971247;66.2618028753;1.0;1.0;0.0;0.0
21;22;50;1.0;40.1113244866;59.8886755134;1.0;1.0;0.0;0.0
22;23;48;1.0;38.1897825003;57.8102174997;1.0;1.0;0.0;0.0
23;22;46;1.0;35.9020822916;56.0979177084;1.0;1.0;0.0;0.0
24;23;31;6.47826086957;21.2499315499;40.7500684501;-2.33539387109;15.2919156102;5.47826086957;8.81365474065
25;22;24;1.0;15.5974615578;32.4025384422;1.0;1.0;0.0;0.0
26;22;17;1.95454545455;10.0032541655;23.9967458345;0.420420186335;3.48867072276;0.954545454545;1.53412526821
27;23;16;1.0;9.52817175216;22.4718282478;1.0;1.0;0.0;0.0
28;23;18;1.86956521739;10.6273609527;25.3726390473;0.470572401415;3.26855803337;0.869565217391;1.39899281598
29;23;13;1.0;7.35340512382;18.6465948762;1.0;1.0;0.0;0.0
30;26;12;1.0;6.97099155285;17.0290084472;1.0;1.0;0.0;0.0
31;22;7;1.0;7.0;7.0;1.0;1.0;0.0;0.0
