0;15;2.2
1;16;1.875
2;16;1.0625
3;16;1.0625
4;16;1.0625
5;16;1.3125
6;16;21.9375
7;16;2.375
8;16;20.625
9;16;1.1875
10;16;13.0625
11;16;1.0
12;16;4.9375
13;16;22.1875
14;16;1.625
15;16;54.125
16;16;1.125
17;16;41.5
18;16;1.0625
19;16;45.875
20;16;17.75
21;16;39.8125
22;16;1.9375
23;16;23.9375
24;16;25.5625
25;16;1.0625
26;16;1.0625
27;16;1.125
28;16;1.0
29;16;1.1875
30;16;1.0625
31;16;1.0625
32;16;1.0
33;16;21.25
34;16;1.0
35;16;1.0625
36;16;26.875
37;16;2.5625
38;16;3.3125
39;16;1.0625
40;16;1.625
41;16;1.1875
42;16;1.1875
43;16;64.9375
44;16;1.0
45;16;34.6875
46;16;3.0625
47;16;1.0
48;16;18.1875
49;16;1.4375
50;16;60.375
51;16;17.6875
52;16;1.9375
53;16;27.75
54;16;9.6875
55;16;30.3125
56;16;18.25
57;16;1.125
58;16;1.125
59;16;4.4375
60;16;14.0625
61;16;37.5625
62;16;7.375
63;16;1.1875
64;16;1.0
65;16;1.125
66;16;1.0625
67;16;1.0
68;16;25.375
69;16;1.25
70;16;6.375
71;16;3.625
72;16;2.75
73;16;9.3125
74;16;1.0
75;16;21.3125
76;16;1.0
77;16;2.5625
78;16;16.75
79;16;1.6875
80;16;1.125
81;16;1.4375
82;16;1.0
83;16;37.0625
84;16;1.1875
85;16;1.0625
86;16;1.125
87;16;3.0625
88;16;1.0625
89;16;2.1875
90;16;1.0625
91;16;8.8125
92;16;1.125
93;16;43.75
94;16;21.25
95;16;1.0625
96;16;1.25
97;16;1.0
98;16;38.6875
99;16;21.3125
100;16;16.25
101;16;1.125
102;16;1.1875
103;16;3.625
104;16;1.0625
105;16;65.5
106;16;1.0625
107;16;16.8125
108;16;33.0
109;16;1.0625
110;16;1.5625
111;16;1.0625
112;16;2.1875
113;16;1.125
114;16;1.0
115;16;1.1875
116;16;2.875
117;16;4.8125
118;16;3.0625
119;16;45.25
120;16;1.0625
121;16;1.125
122;16;1.5
123;16;1.125
124;16;42.3125
125;16;1.0625
126;16;23.25
127;16;1.25
128;16;8.4375
129;16;20.125
130;16;2.5625
131;16;29.8125
132;16;25.625
133;16;17.8125
134;16;1.0625
135;16;1.125
136;16;1.0
137;16;1.1875
138;16;1.0625
139;16;5.25
140;16;1.0625
141;16;7.0625
142;16;5.5
143;16;27.75
144;16;6.875
145;16;1.0625
146;16;2.1875
147;16;1.0625
148;16;1.25
149;16;1.875
150;16;1.0625
151;16;1.125
152;16;9.125
153;16;6.25
154;16;1.0625
155;16;46.125
156;16;43.5
157;16;1.0625
158;16;1.0625
159;16;1.6875
160;16;13.6875
161;16;1.125
162;16;1.5
163;16;1.0
164;16;30.6875
165;16;1.1875
166;16;3.375
167;16;3.6875
168;16;3.625
169;16;1.25
170;16;1.125
171;16;1.625
172;16;25.5625
173;16;18.0
174;16;2.5
175;16;1.0625
176;16;1.9375
177;16;14.0625
178;16;1.75
179;16;1.1875
180;16;1.0
181;16;1.0625
182;16;1.0625
183;16;30.625
184;16;23.9375
185;16;16.25
186;16;1.0625
187;16;1.125
188;16;1.125
189;16;29.5
190;16;47.0625
191;16;1.125
192;16;1.125
193;16;14.3125
194;16;1.1875
195;16;1.1875
196;16;4.5
197;16;1.0625
198;16;1.0625
199;16;16.25
200;16;1.625
201;16;1.0
202;16;5.4375
203;16;1.0625
204;16;1.125
205;16;3.4375
206;16;1.0625
207;16;1.3125
208;16;1.0625
209;16;8.75
210;16;16.9375
211;16;1.1875
212;16;21.125
213;16;1.125
214;16;1.0625
215;16;1.125
216;16;11.125
217;16;2.0625
218;16;3.3125
219;16;1.1875
220;16;4.125
221;16;1.625
222;16;51.3125
223;16;28.875
224;16;1.0625
225;16;27.9375
226;16;1.0
227;16;1.0625
228;16;4.0625
229;16;1.0625
230;16;5.375
