0;297;11.0;5.47486065294;9.30024609676;12.6997539032;4.4420413501;6.50767995579
1;290;14.3333333333;1.0;12.226900242;16.4397664247;1.0;1.0
2;284;17.0;1.0;14.6825826197;19.3174173803;1.0;1.0
3;278;19.3333333333;1.0;16.7755248593;21.8911418074;1.0;1.0
4;274;22.0;1.0;19.2827467543;24.7172532457;1.0;1.0
5;271;25.0;1.0;22.1387553648;27.8612446352;1.0;1.0
6;267;27.0;1.0;24.0839609583;29.9160390417;1.0;1.0
7;266;28.3333333333;1.0;25.4697613807;31.196905286;1.0;1.0
8;263;30.0;1.0;27.1048809602;32.8951190398;1.0;1.0
9;261;31.0;1.0;28.0803666119;33.9196333881;1.0;1.0
10;261;31.6666666667;1.0;28.804593835;34.5287394983;1.0;1.0
11;259;32.0;1.0;29.1472055921;34.8527944079;1.0;1.0
12;258;32.6666666667;1.0;29.8840863092;35.4492470241;1.0;1.0
13;258;32.3333333333;1.0;29.595312702;35.0713539647;1.0;1.0
14;256;32.0;1.0;29.3528043551;34.6471956449;1.0;1.0
15;255;31.6666666667;1.0;29.0693367243;34.2639966091;1.0;1.0
16;255;31.3333333333;1.0;28.7679921589;33.8986745078;1.0;1.0
17;255;31.0;1.0;28.4838538731;33.5161461269;1.0;1.0
18;255;29.6666666667;1.0;27.2232642486;32.1100690848;1.0;1.0
19;255;28.6666666667;1.0;26.3029579224;31.0303754109;1.0;1.0
20;255;27.3333333333;1.0;25.0555990535;29.6110676132;1.0;1.0
21;255;26.0;1.0;23.7730726442;28.2269273558;1.0;1.0
22;255;25.3333333333;1.0;23.1698090613;27.4968576054;1.0;1.0
23;255;24.3333333333;1.0;22.2328237896;26.4338428771;1.0;1.0
24;255;22.6666666667;1.0;20.665949663;24.6673836703;1.0;1.0
25;254;21.3333333333;1.0;19.4103248565;23.2563418102;1.0;1.0
26;254;20.0;1.0;18.1556840503;21.8443159497;1.0;1.0
27;254;18.3333333333;1.0;16.5851455683;20.0815210984;1.0;1.0
28;254;16.6666666667;1.0;15.0791774719;18.2541558614;1.0;1.0
29;254;15.3333333333;1.0;13.8726396344;16.7940270323;1.0;1.0
30;254;14.0;1.0;12.7555021565;15.2444978435;1.0;1.0
31;254;11.6666666667;1.0;10.7556596832;12.5776736501;1.0;1.0
