0;113;1.0;2.84723563541;0.898319388435;1.10168061156;2.34191688299;3.35255438783
1;109;1.0;1.0;1.0;1.0;1.0;1.0
2;105;1.0;1.0;0.888650370557;1.11134962944;1.0;1.0
3;101;1.0;1.0;1.0;1.0;1.0;1.0
4;96;1.0;1.0;0.942200591656;1.05779940834;1.0;1.0
5;91;1.0;1.0;1.0;1.0;1.0;1.0
6;86;1.0;1.0;1.0;1.0;1.0;1.0
7;82;1.0;1.0;1.0;1.0;1.0;1.0
8;116;1.0;2.5702606449;0.865848749757;1.13415125024;2.1369602992;3.00356099061
9;111;1.0;1.0;1.0;1.0;1.0;1.0
10;102;1.0;1.0;1.0;1.0;1.0;1.0
11;93;1.0;1.0;1.0;1.0;1.0;1.0
12;88;1.0;1.0;1.0;1.0;1.0;1.0
13;82;1.0;1.0;1.0;1.0;1.0;1.0
14;75;1.0;1.0;1.0;1.0;1.0;1.0
15;71;1.0;1.0;0.933504816136;1.06649518386;1.0;1.0
16;113;1.0;2.84675280434;1.0;1.0;2.41751342353;3.27599218516
17;107;1.0;1.0;1.0;1.0;1.0;1.0
18;103;1.0;1.0;1.0;1.0;1.0;1.0
19;97;1.0;1.0;1.0;1.0;1.0;1.0
20;93;1.0;1.0;0.941212496006;1.05878750399;1.0;1.0
21;91;1.0;1.0;0.896986104116;1.10301389588;1.0;1.0
22;86;1.0;1.0;1.0;1.0;1.0;1.0
23;83;1.0;1.0;0.880844039991;1.11915596001;1.0;1.0
24;113;1.0;2.70669388215;1.0;1.0;2.21876181369;3.19462595062
25;106;1.0;1.0;1.0;1.0;1.0;1.0
26;102;1.0;1.0;1.0;1.0;1.0;1.0
27;96;1.0;1.0;0.868273346442;1.13172665356;1.0;1.0
28;92;1.0;1.0;0.940171928427;1.05982807157;1.0;1.0
29;88;1.0;1.0;0.945166666667;1.05483333333;1.0;1.0
30;84;1.0;1.0;1.0;1.0;1.0;1.0
31;79;1.0;1.0;0.891057213631;1.10894278637;1.0;1.0
