49344;6
49345;5
49346;4
49347;1
49348;444
49349;404
49350;365
49351;325
49352;285
49353;245
49354;205
49355;165
49356;124
49357;85
49358;45
49359;5
49360;1
49361;206
49362;166
49363;163
49364;126
49365;125
49366;86
49367;85
49368;46
49369;45
49370;45
49371;6
49372;6
49373;5
49374;5
49375;4
49376;1
49377;1
49378;1
49379;1
49380;1
49381;43
49382;42
49383;42
49384;41
49385;41
49386;40
49387;6
49388;6
49389;5
49390;5
49391;4
49392;1
49393;1
49394;1
49408;8
49409;3
49410;3
49411;3
49412;2
49413;2
49414;1
49415;2
49416;2
49417;42
49418;40
49419;6
49420;6
49421;5
49422;4
49423;4
49424;4
49425;3
49426;3
49427;2
49428;1
49429;1
49430;1
49431;1
49432;43
49433;43
49434;42
49435;42
49436;41
49437;5
49438;5
49439;4
49440;1
49441;1
49442;1
49443;1
49444;80
49445;79
49446;46
49447;45
49448;45
49449;45
49450;44
49451;44
49452;43
49453;44
49454;43
49455;7
49456;3
49457;2
49458;2
49459;41
49460;41
49461;41
49462;40
49463;40
49464;7
49465;7
49466;6
49467;6
49468;5
49469;5
49470;5
49471;4
49472;2
49473;1
49474;1
49475;45
49476;45
49477;44
49478;44
49479;43
49480;43
49481;42
49482;6
49483;5
49484;5
49485;5
49486;4
49487;4
49488;1
49520;1
49521;1
49522;1
49523;1
49524;45
49525;45
49526;45
49527;44
49528;44
49529;44
49530;43
49531;7
49532;6
49533;6
49534;6
49535;5
49536;42
49537;41
49538;41
49539;41
49540;40
49541;39
49542;8
49543;8
49544;7
49545;7
49546;6
49547;6
49548;5
49549;5
49550;5
49551;4
49552;1
49553;1
49554;2
49555;1
49556;1
49557;40
49558;40
49559;40
49560;39
49561;39
49562;38
49563;7
49564;5
49565;5
49566;4
49567;4
49568;1
49569;1
49570;1
49571;2
49572;1
49573;1
49574;8
49575;7
49576;7
49577;6
49578;6
49579;6
49580;5
49581;5
49582;4
49583;4
49584;1
49585;2
49586;1
49587;1
49588;1
49589;1
49590;1
49591;1
49592;1
49593;1
49594;2
49595;1
49596;66
49597;5
49598;4
49599;4
49600;2
49601;1
49602;1
49603;1
49604;1
49605;2
49606;65
49607;65
49608;64
49609;6
49610;6
49611;5
49612;5
49613;4
49614;4
49615;3
49616;1
49617;1
49632;1
49633;1
49634;1
49635;1
49636;1
49637;1
49638;1
49639;1
49640;1
49641;1
49642;6
49643;6
49644;5
49645;5
49646;4
49647;4
49648;1
49649;1
49664;1
49665;1
49666;67
49667;67
49668;66
49669;66
49670;65
49671;65
49672;65
49673;64
49674;7
49675;6
49676;6
49677;5
49678;5
49679;5
49712;2
49713;1
49714;1
49728;1
49729;1
49730;9
49731;9
49732;9
49733;8
49734;8
49735;7
49736;7
49737;6
49738;6
49739;5
49740;5
49741;4
49742;5
49743;4
49744;1
49745;1
49746;1
49747;1
49748;1
49749;69
49750;69
49751;69
49752;68
49753;68
49754;67
49755;67
49756;66
49757;66
49758;5
49759;4
49760;2
49761;65
49762;65
49763;65
49764;65
49765;65
49766;64
49767;64
49768;63
49769;63
49770;62
49771;62
49772;62
49773;6
49774;5
49775;5
49776;1
49777;1
49778;1
49779;2
49780;1
49781;2
49782;1
49783;1
49784;1
49785;1
49786;1
49787;62
49788;5
49789;5
49790;4
49791;4
49792;2
49793;1
49794;1
49795;1
49796;1
49797;1
49798;58
49799;58
49800;34
49801;33
49802;33
49803;6
49804;5
49805;5
49806;5
49807;4
49808;68
49809;68
49810;68
49811;67
49812;67
49813;66
49814;66
49815;65
49816;65
49817;65
49818;7
49819;7
49820;6
49821;6
49822;5
49823;5
49824;2
49825;1
49826;1
49827;1
49828;1
49829;1
49830;1
49831;71
49832;70
49833;7
49834;6
49835;6
49836;5
49837;5
49838;4
49839;4
49856;12
49857;12
49858;11
49859;11
49860;10
49861;9
49862;9
49863;8
49864;8
49865;7
49866;7
49867;6
49868;6
49869;6
49870;5
49871;5
49872;1
49873;1
49874;9
49875;9
49876;9
49877;9
49878;8
49879;8
49880;7
49881;7
49882;6
49883;6
49884;6
49885;6
49886;5
49887;5
49888;1
49889;1
49890;44
49891;44
49892;43
49893;43
49894;42
49895;42
49896;8
49897;7
49898;7
49899;6
49900;6
49901;5
49902;5
49903;4
49904;1
49905;1
49906;1
49907;9
49908;9
49909;8
49910;8
49911;8
49912;7
49913;6
49914;6
49915;6
49916;5
49917;5
49918;4
49919;4
49920;1
49921;2
49922;1
49923;1
49924;1
49925;1
49926;1
49927;1
49928;1
49929;1
49930;2
49931;1
49932;4
49933;4
49934;4
49935;4
49936;2
49937;63
49938;63
49939;62
49940;9
49941;9
49942;9
49943;8
49944;8
49945;7
49946;7
49947;7
49948;6
49949;6
49950;5
49951;5
49952;1
49953;1
49954;66
49955;66
49956;65
49957;65
49958;65
49959;8
49960;7
49961;7
49962;6
49963;6
49964;5
49965;5
49966;5
49967;4
49968;1
49969;1
49970;1
49971;1
49972;1
49973;1
49974;61
49975;60
49976;60
49977;6
49978;6
49979;5
49980;5
49981;5
49982;4
49983;4
50000;1
50001;1
50002;1
50003;65
50004;64
50005;64
50006;63
50007;63
50008;63
50009;62
50010;61
50011;60
50012;59
50013;5
50014;5
50015;4
50016;1
50017;2
50018;65
50019;65
50020;65
50021;64
50022;64
50023;63
50024;63
50025;63
50026;62
50027;62
50028;61
50029;61
50030;4
50031;4
50032;1
50033;1
50034;1
50035;1
50036;1
50037;64
50038;64
50039;64
50040;63
50041;63
50042;62
50043;62
50044;62
50045;61
50046;61
50047;4
50048;2
50049;1
50064;1
50065;1
50066;1
50067;1
50068;1
50069;8
50070;8
50071;8
50072;7
50073;7
50074;6
50075;6
50076;6
50077;5
50078;5
50079;4
50080;2
50081;10
50082;10
50083;9
50084;9
50085;8
50086;8
50087;7
50088;7
50089;7
50090;6
50091;6
50092;5
50093;5
50094;5
50095;4
50096;1
50097;2
50098;1
50099;1
50100;1
50101;1
50102;1
50103;1
50104;1
50105;2
50106;6
50107;6
50108;5
50109;5
50110;5
50111;4
50112;1
50113;1
50114;65
50115;9
50116;9
50117;9
50118;8
50119;8
50120;7
50121;7
50122;6
50123;6
50124;6
50125;5
50126;5
50127;4
50128;67
50129;67
50130;66
50131;66
50132;65
50133;8
50134;8
50135;7
50136;7
50137;7
50138;6
50139;6
50140;5
50141;5
50142;4
50143;4
50144;1
50145;2
50146;1
50147;62
50148;62
50149;61
50150;7
50151;7
50152;7
50153;6
50154;6
50155;5
50156;6
50157;5
50158;5
50159;5
50160;66
50161;66
50162;65
50163;65
50164;65
50165;64
50166;64
50167;63
50168;7
50169;7
50170;6
50171;6
50172;6
50173;5
50174;5
50175;4
50176;1
50177;1
50178;1
50179;1
50180;1
50181;64
50182;64
50183;63
50184;63
50185;62
50186;6
50187;7
50188;6
50189;6
50190;5
50191;5
50192;1
50193;1
50194;1
50195;1
50196;1
50197;1
50198;1
50199;1
50200;1
50201;1
50202;60
50203;60
50204;5
50205;5
50206;4
50207;4
50208;1
50209;1
50210;1
50211;1
50212;1
50213;65
50214;64
50215;64
50216;64
50217;63
50218;63
50219;62
50220;62
50221;61
50222;4
50223;4
50240;2
50241;1
50242;9
50243;9
50244;8
50245;8
50246;7
50247;7
50248;6
50249;6
50250;6
50251;6
50252;6
50253;5
50254;5
50255;4
50272;1
50273;2
50274;1
50275;1
50276;1
50277;9
50278;9
50279;8
50280;8
50281;7
50282;7
50283;6
50284;6
50285;5
50286;5
50287;4
50288;1
50289;2
50290;1
50291;1
50292;1
50293;1
50294;2
50295;1
50304;1
50320;2
50321;64
50322;64
50323;63
50324;62
50325;62
50326;61
50327;61
50328;60
50329;60
50330;60
50331;59
50332;6
50333;6
50334;5
50335;5
50336;1
50337;1
50338;1
50339;1
50340;63
50341;63
50342;63
50343;62
50344;62
50345;62
50346;61
50347;61
50348;60
50349;59
50350;59
50351;4
50352;2
50353;1
50368;64
50369;64
50370;11
50371;11
50372;10
50373;10
50374;9
50375;8
50376;7
50377;7
50378;7
50379;6
50380;6
50381;5
50382;5
50383;5
50384;1
50385;2
50386;1
50387;1
50388;1
50389;1
50390;1
50391;1
50392;1
50393;1
50394;1
50395;1
50396;1
50397;1
50398;2
50399;3
50400;1
50401;1
50402;1
50403;67
50404;67
50405;66
50406;66
50407;65
50408;8
50409;8
50410;7
50411;7
50412;6
50413;6
50414;5
50415;5
50416;2
50417;1
50418;1
50419;1
50420;1
50421;1
50422;59
50423;59
50424;59
50425;58
50426;58
50427;6
50428;6
50429;5
50430;5
50431;4
50432;65
50433;65
50434;65
50435;64
50436;64
50437;63
50438;63
50439;63
50440;62
50441;62
50442;61
50443;61
50444;60
50445;60
50446;5
50447;5
50448;1
50449;1
50450;10
50451;10
50452;9
50453;9
50454;8
50455;8
50456;8
50457;7
50458;7
50459;6
50460;6
50461;6
50462;5
50463;4
50464;2
50465;1
50466;10
50467;10
50468;9
50469;9
50470;8
50471;8
50472;7
50473;7
50474;6
50475;6
50476;5
50477;5
50478;4
50479;4
50480;1
50481;1
50482;1
50483;1
50484;1
50485;2
50486;8
50487;8
50488;8
50489;7
50490;7
50491;6
50492;6
50493;5
50494;5
50495;4
50496;1
50497;1
50498;1
50499;1
50500;1
50501;2
50502;1
50503;2
50504;1
50505;1
50506;2
50507;1
50508;5
50509;4
50510;4
50511;4
50512;1
50513;1
50514;1
50515;1
50516;1
50517;62
50518;62
50519;62
50520;61
50521;61
50522;60
50523;60
50524;60
50525;59
50526;5
50527;5
50528;1
50529;11
50530;10
50531;10
50532;10
50533;9
50534;9
50535;8
50536;8
50537;7
50538;7
50539;6
50540;6
50541;6
50542;5
50543;5
50560;1
50561;66
50562;66
50563;65
50564;64
50565;63
