1;5;1;0
2;4;1;0
3;1;1;0
4;1;1;0
5;1;1;0
6;2;1;0
7;1;1;0
8;2;1;0
9;1;1;0
10;1;1;0
11;2;1;0
12;1;1;0
13;5;1;0
14;2;1;0
15;159;1;0
16;119;1;1
17;204;1;1
18;166;1;1
19;165;1;1
20;126;1;1
21;125;1;1
22;86;1;1
23;85;1;1
24;46;1;1
25;45;1;1
26;45;1;1
27;44;1;1
28;6;1;1
29;5;1;1
30;5;1;1
31;4;1;1
32;1;1;2
33;2;1;2
34;2;1;2
35;1;1;2
36;1;1;2
37;1;1;2
38;2;1;2
39;5;1;2
40;1;1;2
41;31;1;2
42;30;1;2
43;30;1;2
44;29;1;2
45;28;1;2
46;5;1;2
47;4;1;2
48;42;1;3
49;41;1;3
50;40;1;3
51;40;1;3
52;39;1;3
53;39;1;3
54;38;1;3
55;38;1;3
56;37;1;3
57;37;1;3
58;36;1;3
59;7;1;3
60;6;1;3
61;6;1;3
62;5;1;3
63;5;1;3
64;2;1;4
65;1;1;4
66;1;1;4
67;1;1;4
68;1;1;4
69;1;1;4
70;1;1;4
71;1;1;4
72;1;1;4
73;2;1;4
74;1;1;4
75;1;1;4
76;1;1;4
77;1;1;4
78;1;1;4
79;2;1;4
80;1;1;5
81;1;1;5
82;46;1;5
83;46;1;5
84;45;1;5
85;45;1;5
86;44;1;5
87;44;1;5
88;44;1;5
89;43;1;5
90;8;1;5
91;7;1;5
92;6;1;5
93;6;1;5
94;5;1;5
95;5;1;5
96;1;1;6
97;1;1;6
98;1;1;6
99;1;1;6
100;1;1;6
101;1;1;6
102;1;1;6
103;1;1;6
104;1;1;6
105;1;1;6
106;1;1;6
107;2;1;6
108;1;1;6
109;1;1;6
110;4;1;6
111;3;1;6
112;2;1;7
113;1;1;7
114;1;1;7
115;1;1;7
116;2;1;7
117;1;1;7
118;1;1;7
119;1;1;7
120;7;1;7
121;6;1;7
122;6;1;7
123;5;1;7
124;5;1;7
125;4;1;7
126;4;1;7
127;3;1;7
128;2;1;8
129;2;1;8
130;1;1;8
131;1;1;8
132;1;1;8
133;2;1;8
134;1;1;8
135;3;1;8
136;2;1;8
137;2;1;8
138;1;1;8
139;1;1;8
140;1;1;8
141;1;1;8
142;2;1;8
143;4;1;8
144;1;1;9
145;1;1;9
146;2;1;9
147;1;1;9
148;1;1;9
149;1;1;9
150;1;1;9
151;1;1;9
152;1;1;9
153;1;1;9
154;1;1;9
155;2;1;9
156;1;1;9
157;1;1;9
158;2;1;9
159;1;1;9
160;1;1;10
161;1;1;10
162;1;1;10
163;2;1;10
164;1;1;10
165;1;1;10
166;2;1;10
167;1;1;10
168;1;1;10
169;1;1;10
170;1;1;10
171;1;1;10
172;2;1;10
173;2;1;10
174;4;1;10
175;4;1;10
176;1;1;11
177;1;1;11
178;2;1;11
179;1;1;11
180;1;1;11
181;1;1;11
182;1;1;11
183;2;1;11
184;1;1;11
185;1;1;11
186;39;1;11
187;38;1;11
188;38;1;11
189;37;1;11
190;36;1;11
191;4;1;11
192;2;1;12
193;40;1;12
194;41;1;12
195;40;1;12
196;40;1;12
197;39;1;12
198;39;1;12
199;38;1;12
200;26;1;12
201;8;1;12
202;7;1;12
203;7;1;12
204;6;1;12
205;6;1;12
206;6;1;12
