0;287;10.0;6.14432708067;8.52529839517;11.4747016049;5.01427316191;7.27438099945
1;280;14.0;1.0;11.9444526792;16.0555473208;1.0;1.0
2;274;16.5;1.0;14.1806504924;18.8193495076;1.0;1.0
3;269;19.5;1.0;16.9713675427;22.0286324572;1.0;1.0
4;265;22.5;1.0;19.7962864336;25.2037135664;1.0;1.0
5;262;26.0;1.0;23.1900421083;28.8099578917;1.0;1.0
6;259;27.5;1.0;24.5947716142;30.4052283858;1.0;1.0
7;257;29.5;1.0;26.5933722084;32.4066277917;1.0;1.0
8;255;31.0;1.0;28.1422432757;33.8577567243;1.0;1.0
9;252;31.0;1.0;28.1977709376;33.8022290624;1.0;1.0
10;251;31.0;1.0;28.2406252916;33.7593747084;1.0;1.0
11;248;31.0;1.0;28.2877621127;33.7122378873;1.0;1.0
12;248;31.5;1.0;28.8372440459;34.1627559541;1.0;1.0
13;247;31.5;1.0;28.9018778121;34.0981221879;1.0;1.0
14;247;31.0;1.0;28.4457282412;33.5542717588;1.0;1.0
15;247;30.5;1.0;28.0124610195;32.9875389805;1.0;1.0
16;246;30.0;1.0;27.5571666982;32.4428333018;1.0;1.0
17;246;29.5;1.0;27.1015832488;31.8984167512;1.0;1.0
18;246;29.0;1.0;26.6215987516;31.3784012484;1.0;1.0
19;245;28.5;1.0;26.1587769517;30.8412230483;1.0;1.0
20;245;27.0;1.0;24.7209036064;29.2790963936;1.0;1.0
21;245;25.5;1.0;23.2936541401;27.7063458599;1.0;1.0
22;245;24.5;1.0;22.4010430538;26.5989569462;1.0;1.0
23;245;23.0;1.0;21.0181244788;24.9818755212;1.0;1.0
24;245;21.5;1.0;19.5567960051;23.4432039949;1.0;1.0
25;245;20.0;1.0;18.1539083392;21.8460916608;1.0;1.0
26;245;18.5;1.0;16.7810333275;20.2189666725;1.0;1.0
27;245;17.5;1.0;15.9073956084;19.0926043916;1.0;1.0
28;245;16.5;1.0;14.9801468027;18.0198531973;1.0;1.0
29;245;14.5;1.0;13.2191036134;15.7808963867;1.0;1.0
30;245;13.0;1.0;11.9480549402;14.0519450598;1.0;1.0
31;245;12.0;1.0;11.0778908947;12.9221091053;1.0;1.0
