0;101;5.0;12.1204776423;3.37950251241;6.62049748758;8.29545087531;15.9455044093
1;246;5.0;1.87550200803;3.82852388457;6.17147611543;1.16901155497;2.58199246109
2;236;5.5;1.0;4.28421274301;6.71578725697;1.0;1.0
3;231;6.0;1.21179039302;4.75752763844;7.24247236156;0.864156716972;1.55942406906
4;225;7.0;2.23310810811;5.58319921671;8.41680078332;0.78342504743;3.68279116879
5;209;6.5;1.61231311674;5.01324176803;7.98675823199;0.763335811318;2.46129042217
6;180;7.5;2.13279730856;5.80354325632;9.19645674369;0.733091335894;3.53250328122
7;170;8.0;1.0;6.16825293295;9.83174706705;1.0;1.0
8;167;9.0;1.39759036145;7.15796399694;10.8420360031;0.745527181075;2.04965354182
9;160;9.0;1.0;7.20810260846;10.7918973915;1.0;1.0
10;157;9.0;2.29193548387;7.21472232061;10.7852776794;0.528639910769;4.05523105697
11;142;9.0;1.48197192878;6.95248797153;11.0475120285;0.69194289391;2.27200096365
12;136;9.0;2.47635787892;6.93309153386;11.0669084661;0.252568841759;4.70014691608
13;135;9.0;1.16176470588;6.7573693071;11.2426306929;0.896641889367;1.4268875224
14;125;8.0;1.79761904762;5.7374733228;10.2625266772;0.874628268798;2.72060982644
15;119;9.0;1.62764003673;6.63219368348;11.3678063165;0.62626994184;2.62901013162
16;102;9.0;1.17961165049;6.36338424226;11.6366157577;0.885588261195;1.47363503977
17;100;9.0;1.56;6.368;11.632;0.643417572938;2.47658242706
18;95;9.0;1.0;6.27890458244;11.7210954176;1.0;1.0
19;88;10.0;1.0;7.11947260589;12.8805273941;1.0;1.0
20;85;9.5;1.47023809524;6.75725840709;12.2427415929;0.70131462905;2.23916156143
21;83;10.5;1.39389534884;7.13818864817;13.8618113518;0.749941231707;2.03784946596
22;80;10.0;2.40506329114;7.02875761041;12.9712423896;0.75223541951;4.05789116277
23;78;9.0;1.0;6.35027829113;11.6497217089;1.0;1.0
24;73;9.5;1.37142857143;6.94948231863;12.0505176814;0.764808556216;1.97804858664
25;68;9.5;1.0;6.77549644735;12.2245035526;1.0;1.0
26;66;10.5;1.0;7.73268124315;13.2673187568;1.0;1.0
27;61;10.0;1.0;7.10271935146;12.8972806485;1.0;1.0
28;61;10.5;1.65517241379;7.61914272306;13.3808572769;0.58674521221;2.72359961537
29;60;10.0;2.33035714286;7.10689632835;12.8931036716;0.161547281488;4.49916700422
30;60;10.5;1.0;7.63398656653;13.3660134335;1.0;1.0
31;57;11.0;1.0;8.05865047878;13.9413495212;1.0;1.0
