1;3;1;0
2;2;1;0
3;1;1;0
4;0;1;0
5;1;1;0
6;1;1;0
7;0;1;0
8;1;1;0
10;1;2;0
11;1;1;0
12;0;1;0
13;1;1;0
14;1;1;0
15;0;1;0
16;0;1;0
17;0;1;0
18;1;1;0
20;0;2;0
21;0;1;0
22;1;1;0
23;1;1;0
24;0;1;0
25;1;1;0
26;0;1;0
27;1;1;0
28;1;1;0
30;1;2;0
31;1;1;0
32;0;1;0
33;1;1;0
34;0;1;0
35;1;1;0
36;1;1;0
37;0;1;0
38;1;1;0
40;1;2;0
41;0;1;0
42;1;1;0
43;1;1;0
44;0;1;0
45;1;1;0
46;1;1;0
47;0;1;0
48;1;1;0
50;0;2;0
51;0;1;0
52;1;1;0
53;1;1;0
54;0;1;0
55;1;1;0
56;0;1;0
57;1;1;0
58;1;1;0
60;0;2;0
61;1;1;0
62;1;1;0
63;0;1;0
64;1;1;0
65;0;1;0
66;0;1;0
67;1;1;0
68;1;1;0
70;0;2;0
71;1;1;0
72;0;1;0
73;1;1;0
74;1;1;0
75;0;1;0
76;1;1;0
77;1;1;0
78;0;1;0
80;1;2;0
81;1;1;0
82;1;1;0
83;1;1;0
84;0;1;0
85;1;1;0
86;0;1;0
87;1;1;0
88;1;1;0
90;0;2;0
91;1;1;0
92;1;1;0
93;1;1;0
94;0;1;0
95;1;1;0
96;0;1;0
97;0;1;0
98;1;1;0
100;0;2;0
101;1;1;0
102;1;1;0
103;0;1;0
104;0;1;0
105;1;1;0
106;1;1;0
107;0;1;0
108;1;1;0
110;0;2;0
111;1;1;0
112;0;1;0
113;0;1;0
114;1;1;0
115;0;1;0
116;1;1;0
117;1;1;0
118;0;1;0
120;1;2;0
121;1;1;0
122;0;1;0
123;1;1;0
124;1;1;0
125;0;1;0
126;1;1;0
127;1;1;0
128;0;1;0
130;1;2;0
131;1;1;0
132;0;1;0
133;1;1;0
134;1;1;0
135;0;1;0
136;1;1;0
137;1;1;0
138;0;1;0
140;1;2;0
141;1;1;0
142;0;1;0
143;1;1;0
144;1;1;0
145;0;1;0
146;1;1;0
147;1;1;0
148;0;1;0
150;1;2;0
151;1;1;0
152;0;1;0
153;1;1;0
154;1;1;0
155;0;1;0
156;0;1;0
157;1;1;0
158;0;1;0
160;1;2;0
161;0;1;0
162;1;1;0
163;1;1;0
164;0;1;0
