59487;5
59488;5
59489;5
59490;1
59491;1
59492;1
59493;2
59494;1
59495;1
59496;6
59497;1
59498;2
59499;1
59500;15
59501;1
59502;2
59503;10
59504;1
59505;1
59506;2
59507;3
59508;4
59509;1
59510;1
59511;1
59512;2
59513;4
59514;1
59515;1
59516;1
59517;1
59518;1
59519;2
59520;1
59521;1
59522;1
59523;1
59524;1
59525;1
59526;1
59527;1
59528;1
59529;1
59530;1
59531;1
59532;1
59533;1
59534;1
59535;1
59536;83
59537;83
59538;82
59539;82
59540;47
59541;46
59542;45
59543;45
59544;44
59545;43
59546;43
59547;42
59548;42
59549;41
59550;7
59551;1
59552;1
59553;1
59554;1
59555;1
59556;1
59557;1
59558;1
59559;1
59560;1
59561;1
59562;1
59563;1
59564;1
59565;1
59566;1
59567;1
59568;1
59569;1
59570;1
59571;1
59572;0
59573;1
59574;1
59575;1
59576;1
59577;1
59578;1
59579;1
59580;1
59581;1
59582;1
59583;2
59584;1
59585;1
59586;1
59587;1
59588;1
59589;1
59590;1
59591;1
59592;1
59593;1
59594;1
59595;2
59596;1
59597;1
59598;86
59599;86
59600;85
59601;85
59602;84
59603;84
59604;48
59605;47
59606;47
59607;46
59608;46
59609;45
59610;45
59611;45
59612;44
59613;8
59614;7
59615;1
59616;1
59617;1
59618;1
59619;2
59620;1
59621;2
59622;1
59623;1
59624;88
59625;87
59626;87
59627;87
59628;86
59629;86
59630;86
59631;84
59632;49
59633;48
59634;48
59635;47
59636;47
59637;46
59638;45
59639;45
59640;45
59641;44
59642;9
59643;8
59644;8
59645;7
59646;7
59647;1
59648;1
59649;1
59650;1
59651;1
59652;1
59653;88
59654;88
59655;88
59656;87
59657;87
59658;86
59659;86
59660;85
59661;84
59662;49
59663;48
59664;48
59665;47
59666;47
59667;46
59668;45
59669;45
59670;44
59671;44
59672;43
59673;9
59674;8
59675;8
59676;7
59677;7
59678;6
59679;1
59680;1
59681;1
59682;1
59683;1
59684;1
59685;1
59686;1
59687;1
59688;1
59689;1
59690;1
59691;1
59692;1
59693;1
59694;1
59695;1
59696;1
59697;1
59698;1
59699;1
59700;1
59701;1
59702;1
59703;1
59704;1
59705;42
59706;8
59707;8
59708;7
59709;7
59710;6
59711;2
59712;1
59713;1
59714;194
59715;194
59716;193
59717;193
59718;140
59719;140
59720;140
59721;139
59722;139
59723;138
59724;138
59725;137
59726;137
59727;136
59728;136
59729;135
59730;73
59731;72
59732;72
59733;72
59734;71
59735;71
59736;70
59737;70
59738;69
59739;69
59740;69
59741;68
59742;7
59743;1
59744;1
59745;0
59746;1
59747;136
59748;135
59749;135
59750;135
59751;134
59752;134
59753;133
59754;78
59755;77
59756;77
59757;76
59758;76
59759;76
59760;75
59761;75
59762;74
59763;74
59764;73
59765;73
59766;72
59767;10
59768;9
59769;9
59770;9
59771;8
59772;8
59773;7
59774;7
59775;1
59776;2
59777;1
59778;193
59779;193
59780;140
59781;139
59782;139
59783;138
59784;138
59785;137
59786;137
59787;137
59788;137
59789;136
59790;136
59791;135
59792;135
59793;74
59794;73
59795;73
59796;72
59797;72
59798;71
59799;71
59800;70
59801;70
59802;70
59803;69
59804;69
59805;68
59806;8
59807;1
59808;1
59809;1
59810;1
59811;1
59812;1
59813;1
59814;1
59815;1
59816;1
59817;1
59818;1
59819;1
59820;1
59821;75
59822;75
59823;75
59824;74
59825;74
59826;73
59827;73
59828;73
59829;72
59830;72
59831;71
59832;9
59833;8
59834;8
59835;7
59836;7
59837;6
59838;6
59839;1
59840;1
59841;1
59842;1
59843;1
59844;1
59845;1
59846;1
59847;1
59848;1
59849;1
59850;1
59851;1
59852;1
59853;1
59854;1
59855;1
59856;1
59857;1
59858;1
